9.154687770028847e-7	0.26395659206976124
9.263018845259389e-7	0.2649414201166288
9.371349920489932e-7	0.36078257280419884
9.479680995720474e-7	0.5929996593807606
9.588012070951018e-7	0.7985591031570084
9.69634314618156e-7	0.9114793778861209
9.8046742214121e-7	0.997593520979257
9.913005296642645e-7	1.0756632484302153
1.0021336371873186e-6	1.099396569864086
1.0129667447103728e-6	1.090455778418998
1.0237998522334272e-6	1.0994695358259883
1.0346329597564813e-6	1.130765179359916
1.0454660672795355e-6	1.1618397996272476
1.0562991748025899e-6	1.1896798449581554
1.067132282325644e-6	1.2131364118780945
1.0779653898486982e-6	1.2285042428088329
1.0887984973717526e-6	1.230240021963608
1.0996316048948068e-6	1.2060102847787304
1.1104647124178612e-6	1.1727067595537342
1.1212978199409153e-6	1.1513755544702036
1.1321309274639695e-6	1.1493608858240516
1.1429640349870239e-6	1.168839304402788
1.153797142510078e-6	1.1981459244645656
1.1646302500331322e-6	1.2176385260917273
1.1754633575561866e-6	1.2216612688631794
1.1862964650792407e-6	1.221943683081602
1.197129572602295e-6	1.2182027348516382
1.2079626801253493e-6	1.21013079757763
1.2187957876484035e-6	1.2007419437139817
1.2296288951714576e-6	1.1895616174821328
1.240462002694512e-6	1.1801079019913754
1.2512951102175662e-6	1.1729485047326764
1.2621282177406203e-6	1.1651278058056918
1.2729613252636747e-6	1.1593318168540767
1.2837944327867289e-6	1.1610218545539948
1.294627540309783e-6	1.159366075196616
1.3054606478328374e-6	1.138217225380225
1.3162937553558916e-6	1.0987009828873835
1.327126862878946e-6	1.0406947096628545
1.3379599704020001e-6	0.9281463318364177
1.3487930779250543e-6	0.7160468666469699
1.3596261854481087e-6	0.4477354386319591
1.3704592929711628e-6	0.23561971583495017
1.381292400494217e-6	0.16115260529995687
